QID,PageTitle,description,occupation_labels,cluster,topClusterWords,umap_x,umap_y
Q102191408,Jane Purcell Coffee,"mathematician, Ph.D. University of Pennsylvania 1970",['mathematician'],28,"['mathematician', 'american', 'mathematics', 'applied', 'canadian']",10.248036,-0.7222053
Q25350105,Jean Beagle Ristaino,scientist,[],15,"['scientist', 'science', 'australian', 'materials', 'indian']",-6.1219826,13.048361
Q54627836,Tamara Galloway,marine scientist,['researcher'],56,"['marine', 'biologist', 'ecologist', 'scientist', 'australian']",3.6147394,7.1561
Q19766459,María Teresa Miras Portugal,"Spanish scientist, pharmacist, biochemist and molecular biologist","['biologist', 'pharmacist', 'biochemist', 'molecular biologist', 'university teacher']",41,"['biologist', 'molecular', 'cell', 'professor', 'researcher']",2.949267,6.64371
Q446336,Judith Curry,climatologist,"['earth scientist', 'university teacher', 'climatologist', 'meteorologist']",40,"['entomologist', 'ornithologist', 'climatologist', 'australian', 'ecologist']",-1.0773512,-3.6886806
Q92434931,Alejandrina Cristia,researcher (ORCID 0000-0003-2979-4556),['researcher'],54,"['0000', 'orcid', 'researcher', 'id', '0002']",7.051084,16.424551
Q70000551,Meredith G. Hastings,atmospheric chemist and academic,['atmospheric chemist'],18,"['chemist', 'chemistry', 'professor', 'chinese', 'canadian']",-2.8787782,8.14447
Q6763672,Marimba Ani,anthropologist and African Studies scholar,"['political scientist', 'anthropologist']",55,"['african', 'south', 'scientist', 'ugandan', 'kenyan']",7.4476132,4.911733
Q18025097,Marika Geldmacher-von Mallinckrodt,German chemist and university teacher,"['chemist', 'university teacher']",13,"['chemist', 'german', 'swedish', 'american', 'polish']",12.027835,14.2951565
Q17061967,Nicola Gaston,New Zealand physicist,"['chemist', 'researcher', 'co-director', 'university teacher', 'writer', 'physicist', 'scientist']",6,"['new', 'zealand', 'academic', 'researcher', 'scientist']",7.8930545,0.80864584
Q47087183,Shahina Farid,archaeologist,['archaeologist'],24,"['archaeologist', 'australian', 'academic', 'anthropologist', 'curator']",12.249124,-4.0011287
Q92791254,Sylvie Vincent,Quebec anthropologist specialized in the Innu oral tradition,['anthropologist'],2,"['anthropologist', 'cultural', 'academic', 'professor', 'social']",13.120634,5.5572085
Q83780708,Tabbetha Dobbins,physicist,['researcher'],3,"['physicist', 'physics', 'researcher', 'particle', 'scientist']",-4.4933662,18.832504
Q92854849,Ann M. Hardy,epidemiologist and microbiologist,"['microbiologist', 'epidemiologist']",21,"['microbiologist', 'immunologist', 'researcher', 'bacteriologist', 'australian']",6.7305913,-7.9066553
Q56528617,Stephanie J. Rowley,developmental psychologist and academic administrator,"['professor', 'psychologist', 'academic administrator']",1,"['psychologist', 'developmental', 'clinical', 'social', 'academic']",10.639677,10.546727
Q63430495,Anna Panorska,Polish mathematician,"['mathematician', 'university teacher']",28,"['mathematician', 'american', 'mathematics', 'applied', 'canadian']",13.235586,-0.19563161
Q48186895,Hanadi Sleiman,researcher,['researcher'],5,"['researcher', 'scientist', 'university', 'academic', 'ai']",9.23636,22.031836
Q105549634,Silvia Picozzi,Italian physicist,['physicist'],51,"['italian', 'mathematician', 'physicist', 'scientist', 'american']",8.921713,7.870865
Q30135012,Doris Tsao,neuroscientist,"['neuroscientist', 'university teacher']",8,"['neuroscientist', 'neurologist', 'researcher', 'neurobiologist', 'cognitive']",21.804388,8.213016
Q127217698,Motibai Kapadia,Indian physician (1867–1930),['physician'],17,"['physician', 'medical', 'doctor', 'mycologist', 'pathologist']",10.484053,2.1131294
Q21537174,Phyllis Margery Anderson,Australian pathologist,['pathologist'],52,"['physician', 'australian', 'american', 'medical', 'doctor']",8.975478,0.93012905
Q54602376,Éliane Basse,"French paleontologist, geologist, botanist and botanical collector (1899 – 1985)","['paleontologist', 'geologist', 'botanist', 'botanical collector']",26,"['paleontologist', 'geologist', 'australian', 'palaeontologist', 'paleoclimatologist']",3.8242266,3.0144904
Q274694,Elisabeth Vreede,Dutch scientist,"['mathematician', 'writer']",19,"['polish', 'scientist', 'swedish', 'born', 'politician']",6.8767915,4.3361816
Q105376813,Deborah James (anthropologist),South African anthropologist and academic,"['anthropologist', 'academic']",55,"['african', 'south', 'scientist', 'ugandan', 'kenyan']",7.3583784,4.911446
Q116416654,Betty Q. Banker,pediatric neuropathologist,['physician'],48,"['pediatrician', 'pediatric', 'obstetrician', 'gynecologist', 'paediatrician']",11.593098,-5.126517
Q41584382,Lisa Wood (academic),Australian nutritional biochemist and academic,['researcher'],35,"['nutritionist', 'endocrinologist', 'scientist', 'researcher', 'nutritional']",12.341685,6.7243967
Q89802071,Catherine Freudenreich,researcher,['researcher'],5,"['researcher', 'scientist', 'university', 'academic', 'ai']",9.266138,22.087938
Q62109732,Cynthia Baum,psychologist and academic administrator,"['psychologist', 'scientist', 'clinical psychologist']",1,"['psychologist', 'developmental', 'clinical', 'social', 'academic']",10.641094,10.543833
Q95493627,Mary Margaret Conway,political scientist,"['social scientist', 'political scientist', 'writer']",23,"['scientist', 'political', 'politician', 'social', 'australian']",17.682383,10.400371
Q5043586,Carmen Silva-Corvalan,Linguistics professor,"['university teacher', 'linguist']",50,"['linguist', 'professor', 'linguistics', 'language', 'australian']",5.682175,5.576237
Q5092271,Cherry A. Murray,professor,"['physicist', 'university teacher']",57,"['professor', 'engineering', 'university', 'chemistry', 'biology']",4.9756308,7.9565806
Q65659087,Cynthia Grant (soil scientist),Canadian federal scientist,['scientist'],20,"['canadian', 'scientist', 'researcher', 'biologist', 'physician']",12.441946,5.303554
Q55205394,Nancy Haigwood,scientist,['researcher'],15,"['scientist', 'science', 'australian', 'materials', 'indian']",-6.188436,12.9837885
Q26995850,Iolanda Cintura,Mozambican chemist and politician,"['chemist', 'politician', 'minister']",18,"['chemist', 'chemistry', 'professor', 'chinese', 'canadian']",7.4681244,5.559942
Q57081813,Dimitra Markovitsi,researcher,['researcher'],5,"['researcher', 'scientist', 'university', 'academic', 'ai']",9.330295,22.130535
Q60777736,Helen Abbey,biostatistician,['statistician'],7,"['biologist', 'biostatistician', 'molecular', 'evolutionary', 'cell']",12.723421,-8.159719
Q97930996,Katherine B. Hoffman,chemist and academic administrator,"['chemist', 'academic administrator', 'university teacher']",30,"['chemist', 'researcher', 'inorganic', 'academic', 'chemistry']",8.106541,8.555649
Q78173281,Jesse Shanahan,disability activist and astrophysicist,['artificial intelligence researcher'],27,"['astrophysicist', 'italian', 'australian', 'astronomer', 'french']",-2.062028,4.9915953
Q44870874,Elizabeth Kensinger,psychologist and academic,"['psychologist', 'academic']",1,"['psychologist', 'developmental', 'clinical', 'social', 'academic']",17.502174,3.4729955
Q21264194,Katja Loos,researcher,['university teacher'],5,"['researcher', 'scientist', 'university', 'academic', 'ai']",9.424254,21.984766
Q26714725,Halijah Ibrahim,Malaysian botanist,"['botanist', 'researcher']",10,"['botanist', 'botanical', 'collector', 'plant', 'australian']",5.5758777,-0.8497201
Q20049237,Neena Schwartz,endocrinology and reproductive biology researcher,"['university teacher', 'endocrinologist']",35,"['nutritionist', 'endocrinologist', 'scientist', 'researcher', 'nutritional']",14.106968,0.83114964
Q62581551,Franziska Grieder,Swiss-American veterinary scientist,"['biologist', 'veterinarian']",4,"['zoologist', 'herpetologist', 'biologist', 'australian', 'scientist']",8.966514,4.795261
Q23779771,Katherine Sanford,cell biologist (1915-2005),['biologist'],41,"['biologist', 'molecular', 'cell', 'professor', 'researcher']",11.558562,7.9511485
Q1895764,Maria Clara Eimmart,"German astronomer, engraver and illustrator (1676–1707)","['astronomer', 'printmaker']",33,"['german', 'mathematician', 'scientist', 'physicist', 'biologist']",-0.86952806,4.7232504
Q6153148,Janet Akyüz Mattei,Turkish astronomer (1943–2004),['astronomer'],39,"['astronomer', 'french', 'german', 'canadian', 'american']",-1.3443713,4.7253065
Q102183222,Sheila Oates Williams,and Australian mathematician,['mathematician'],28,"['mathematician', 'american', 'mathematics', 'applied', 'canadian']",10.553537,-6.548354
Q57394527,Noa Marom,Israeli materials scientist and computational physicist,"['researcher', 'computational physicist', 'materials scientist']",58,"['physicist', 'nuclear', 'american', 'australian', 'theoretical']",3.5046768,-4.399284
Q57836697,Joan Gomberg,research geophysicist,['researcher'],29,"['oceanographer', 'geographer', 'researcher', 'scientist', 'climate']",-0.48527694,7.5765247
Q60330407,Ann Pearson,Murray and Martha Ross Professor of Environmental Sciences at Harvard University,['scientist'],37,"['ecologist', 'environmental', 'scientist', 'australian', 'researcher']",4.2321696,1.4240183
Q18631896,Ida Augusta Keller,plant physiologist and teacher (1866-1932),"['physiologist', 'suffragette', 'botanist', 'curator', 'horticulturist', 'botanical collector', 'scientific collector']",10,"['botanist', 'botanical', 'collector', 'plant', 'australian']",6.35826,-0.707032
Q56027743,Joy Lawn,UK Professor of maternal care and Director of Centre,['researcher'],48,"['pediatrician', 'pediatric', 'obstetrician', 'gynecologist', 'paediatrician']",11.0487995,4.5510736
Q77276501,Linda Ivany,paleoecologist and paleoclimatologist,"['paleontologist', 'climatologist']",26,"['paleontologist', 'geologist', 'australian', 'palaeontologist', 'paleoclimatologist']",3.2393649,3.1338372
Q1620503,Ilse Fischer,Austrian mathematician,"['mathematician', 'university teacher']",28,"['mathematician', 'american', 'mathematics', 'applied', 'canadian']",6.4620996,9.897599
Q61877559,Charlotte Sumner,neurologist (born 1969),"['neurologist', 'physician-scientist']",8,"['neuroscientist', 'neurologist', 'researcher', 'neurobiologist', 'cognitive']",20.228075,6.6299434
Q59423251,Lisa Goodman (psychologist),psychologist,['psychologist'],1,"['psychologist', 'developmental', 'clinical', 'social', 'academic']",25.642166,0.7210536
Q58149399,Elizabeth Kujawinski,chemical oceanographer,"['chemist', 'chemical oceanographer']",29,"['oceanographer', 'geographer', 'researcher', 'scientist', 'climate']",2.7303543,9.771314
Q59690161,Paula Traktman,virologist,['researcher'],25,"['physician', 'medical', 'surgeon', 'virologist', 'oncologist']",11.464338,17.586693
Q62125064,Vicki Wysocki,scientist,['chemist'],15,"['scientist', 'science', 'australian', 'materials', 'indian']",-6.188373,12.989739
Q6962784,Nancy Knowlton,biologist,"['marine biologist', 'zoologist', 'researcher', 'botanist']",7,"['biologist', 'biostatistician', 'molecular', 'evolutionary', 'cell']",0.89295965,20.552965
Q2851465,Annemarie Mol,Dutch ethnographer and philosopher,"['anthropologist', 'philosopher', 'university teacher', 'sociologist', 'ethnographer']",19,"['polish', 'scientist', 'swedish', 'born', 'politician']",6.818034,4.2700458
Q27733784,Sharon Thompson-Schill,cognitive psychologist,"['psychologist', 'researcher']",1,"['psychologist', 'developmental', 'clinical', 'social', 'academic']",19.379349,7.912946
Q21274968,Angela Camacho,Colombian physicist,['physicist'],58,"['physicist', 'nuclear', 'american', 'australian', 'theoretical']",2.5642126,6.1801276
Q87071512,Ellen Torelle Nagler,"biologist, author, lecturer (1870-1965)","['writer', 'biologist', 'lecturer', 'botanical collector']",41,"['biologist', 'molecular', 'cell', 'professor', 'researcher']",10.02989,8.563129
Q22278794,Lauren V. Wood,"allergist, immunologist",['scientist'],21,"['microbiologist', 'immunologist', 'researcher', 'bacteriologist', 'australian']",15.884741,8.88942
Q23691960,Odile Schweisguth,French physician (1913-2002),"['physician', 'oncologist']",17,"['physician', 'medical', 'doctor', 'mycologist', 'pathologist']",9.1936,4.1343746
Q59166742,Charity Wayua,Kenyan chemist and researcher,"['chemist', 'researcher']",18,"['chemist', 'chemistry', 'professor', 'chinese', 'canadian']",7.452205,5.582232
Q3572053,Ye Changyuan,Chinese herpetologist (born 1936),"['herpetologist', 'zoologist']",4,"['zoologist', 'herpetologist', 'biologist', 'australian', 'scientist']",12.166673,2.1424508
Q511885,Honor Frost,Underwater archaeologist (1917–2010),['archaeologist'],45,"['archaeologist', 'historian', 'classical', 'french', 'german']",5.111501,3.6061833
Q61653255,Louise Zarmati,"Australian archaeologist, educator, and author",['archaeologist'],24,"['archaeologist', 'australian', 'academic', 'anthropologist', 'curator']",4.0702043,-1.1409277
Q52493422,Simone Browne,Canadian author and educator,"['writer', 'sociologist', 'university teacher']",20,"['canadian', 'scientist', 'researcher', 'biologist', 'physician']",12.730214,5.2660236
Q21264278,Lucia Banci,Italian biochemist,"['university teacher', 'biochemist']",53,"['biochemist', 'german', 'american', 'australian', 'english']",9.141193,8.050163
Q28007332,Maura McLaughlin,astrophysics professor,"['professor', 'astrophysicist']",57,"['professor', 'engineering', 'university', 'chemistry', 'biology']",-1.6894716,4.428023
Q1451281,Gisou van der Goot,Dutch molecular biologist,"['molecular biologist', 'university teacher', 'microbiologist']",41,"['biologist', 'molecular', 'cell', 'professor', 'researcher']",10.591757,9.373132
Q4693039,Agnes Giberne,"astronomer, author (1845–1939)","['astronomer', ""children's writer"", 'novelist', 'science writer', 'writer']",39,"['astronomer', 'french', 'german', 'canadian', 'american']",-1.206188,4.286318
Q5257763,Denise Sheer,Professor of human genetics,"['geneticist', 'researcher']",57,"['professor', 'engineering', 'university', 'chemistry', 'biology']",9.860526,8.113504
Q5893077,Hazel Schmoll,botanist (1890-1990),"['botanist', 'botanical collector', 'scientific collector']",10,"['botanist', 'botanical', 'collector', 'plant', 'australian']",5.321681,-0.013796919
Q21254211,Annalisa Pastore,Italian chemist and biologist (1957-),"['university teacher', 'chemist']",13,"['chemist', 'german', 'swedish', 'american', 'polish']",9.0928755,8.002481
Q19585751,Gertrude Herzfeld,doctor (1890-1981),"['physician', 'surgeon']",17,"['physician', 'medical', 'doctor', 'mycologist', 'pathologist']",9.433674,3.9760036
Q100459,Johanna Stachel,German physicist,"['physicist', 'university teacher', 'nuclear physicist']",33,"['german', 'mathematician', 'scientist', 'physicist', 'biologist']",8.577876,9.976141
Q51880213,Regina Kapeller-Adler,Austrian-British biochemist and pharmacologist (1900-1991),"['biochemist', 'pharmacologist', 'academic']",53,"['biochemist', 'german', 'american', 'australian', 'english']",10.555497,8.800594
Q2166774,Rose Stoppel,German botanist (1874-1970),['botanist'],10,"['botanist', 'botanical', 'collector', 'plant', 'australian']",5.9245887,-0.018366005
Q87407153,Ire Aderinokun,Nigerian front end developer,"['front-end developer', 'Google Developers']",55,"['african', 'south', 'scientist', 'ugandan', 'kenyan']",7.5783744,5.526498
